image_path,label,mean_intensity,variance,median_intensity,min_intensity,max_intensity,entropy,edge_density,contrast,smoothness,skewness,kurtosis
chest_xray_split/train\PNEUMONIA\person136_bacteria_654.jpeg,PNEUMONIA,100.8741309817211,2456.5166444106517,112.0,0,249,7.0756717,0.0009845450811254877,2456.5166444106517,0.9995930851568089,-72739.9977480991,2.6578128903897396
chest_xray_split/train\PNEUMONIA\person1371_virus_2361.jpeg,PNEUMONIA,150.00027836134453,3046.43347156117,169.0,0,255,7.2235527,0.0033482142857142855,3046.43347156117,0.9996718550185485,-202829.33333992626,3.5542668748521677
chest_xray_split/train\PNEUMONIA\person1371_virus_2362.jpeg,PNEUMONIA,109.74133240049751,4530.41224190446,132.0,0,255,6.9401255,0.004507266906209693,4530.41224190446,0.999779318246362,-152955.54046522253,1.8263911155340333
chest_xray_split/train\PNEUMONIA\person1372_bacteria_3502.jpeg,PNEUMONIA,142.8996454291593,3266.07693476552,162.0,0,255,7.069166,0.0019014550264550263,3266.07693476552,0.9996939159928072,-194605.06967810236,2.8355648671291402
chest_xray_split/train\PNEUMONIA\person1372_bacteria_3503.jpeg,PNEUMONIA,142.8996454291593,3266.07693476552,162.0,0,255,7.069166,0.0019014550264550263,3266.07693476552,0.9996939159928072,-194605.06967810236,2.8355648671291402
chest_xray_split/train\PNEUMONIA\person1374_bacteria_3506.jpeg,PNEUMONIA,162.4327388622975,3368.7417787130435,186.0,0,255,7.1882486,0.004242605547373588,3368.7417787130435,0.9997032413562614,-270208.77356099547,3.950653256540347
chest_xray_split/train\PNEUMONIA\person1374_bacteria_3507.jpeg,PNEUMONIA,127.60693730815427,5797.281401615736,142.0,0,255,7.287467,0.003932142221629076,5797.281401615736,0.9998275351038117,-187872.70974253624,1.9100351607808201
chest_xray_split/train\PNEUMONIA\person1375_bacteria_3510.jpeg,PNEUMONIA,118.54099227343376,4024.9109306001615,127.0,0,255,7.4803543,0.0018167518531802965,4024.9109306001615,0.9997516090104231,-103915.08359911661,2.161304811987779
chest_xray_split/train\PNEUMONIA\person1376_virus_2367.jpeg,PNEUMONIA,123.84682233146067,3481.0433423105064,146.0,0,255,7.3279896,0.0029201038259138103,3481.0433423105064,0.999712812305393,-165833.5897371802,2.4002436961028395
chest_xray_split/train\PNEUMONIA\person1377_bacteria_3512.jpeg,PNEUMONIA,154.33148654051172,3629.8398788003246,172.0,0,255,7.500742,0.00962886460554371,3629.8398788003246,0.9997245816303167,-226313.30713547222,3.2195953687330907
chest_xray_split/train\PNEUMONIA\person1378_bacteria_3513.jpeg,PNEUMONIA,124.13912407635468,4409.88928485126,141.0,0,255,7.3505526,0.002749555281882868,4409.88928485126,0.9997732883472196,-188278.4320196162,2.229032548944478
chest_xray_split/train\PNEUMONIA\person1379_bacteria_3514.jpeg,PNEUMONIA,150.18688322368422,3947.4210254099753,174.0,0,255,7.183623,0.004886239035087719,3947.4210254099753,0.9997467342024661,-302673.12014461914,3.388260115384198
chest_xray_split/train\PNEUMONIA\person137_bacteria_655.jpeg,PNEUMONIA,119.04930400569494,2575.259153788718,122.0,0,255,7.4270487,0.003574967292596583,2575.259153788718,0.9996118402923365,-60376.79468305328,2.342259466804336
chest_xray_split/train\PNEUMONIA\person137_virus_281.jpeg,PNEUMONIA,94.94613484848485,3014.0121030909077,98.0,0,255,7.3943176,0.002268181818181818,3014.0121030909077,0.9996683263728943,-27164.62988942335,1.7483196971490973
chest_xray_split/train\PNEUMONIA\person1380_bacteria_3515.jpeg,PNEUMONIA,123.11604000917993,4427.575163355455,140.0,0,255,7.251474,0.002461641021157545,4427.575163355455,0.9997741937388182,-182460.29057959525,2.189168824408176
chest_xray_split/train\PNEUMONIA\person1381_bacteria_3516.jpeg,PNEUMONIA,115.09676750290176,3959.4771260392986,127.0,0,255,7.216895,0.001988366571699905,3959.4771260392986,0.9997475051696612,-129792.44693389512,2.070341468831114
chest_xray_split/train\PNEUMONIA\person1381_bacteria_3517.jpeg,PNEUMONIA,154.72039865881365,3334.798454478676,179.0,0,255,6.837564,0.002320275401178975,3334.798454478676,0.9997002216969502,-291956.44222847867,4.2458859169040455
chest_xray_split/train\PNEUMONIA\person1381_virus_2375.jpeg,PNEUMONIA,133.38731596928713,3950.225790263575,148.0,0,255,7.389839,0.0032685263454494224,3950.225790263575,0.9997469139823737,-191267.5568382962,2.5678258216679426
chest_xray_split/train\PNEUMONIA\person1383_bacteria_3521.jpeg,PNEUMONIA,112.0174283929258,4159.759610707099,124.0,0,255,7.2188835,0.0012927720107650904,4159.759610707099,0.9997596592705268,-131096.84471254438,2.032705349873347
chest_xray_split/train\PNEUMONIA\person1383_virus_2377.jpeg,PNEUMONIA,129.85233618951614,5962.658706991819,159.0,0,255,6.8998065,0.003551747311827957,5962.658706991819,0.9998323177014091,-313789.659895531,1.9270284240258253
chest_xray_split/train\PNEUMONIA\person1384_bacteria_3522.jpeg,PNEUMONIA,141.65422904703308,3818.6035783005586,161.0,0,255,7.489587,0.003402079915231064,3818.6035783005586,0.9997381927261559,-193361.25131692048,2.588225441944666
chest_xray_split/train\PNEUMONIA\person1385_bacteria_3524.jpeg,PNEUMONIA,124.9264878311573,6158.080793910713,143.0,0,255,7.123591,0.003438331854480923,6158.080793910713,0.999837638109734,-204767.26652653876,1.8012696346138464
chest_xray_split/train\PNEUMONIA\person1385_virus_2380.jpeg,PNEUMONIA,141.97115282497876,5816.428253970481,167.0,0,255,7.121475,0.0030577386009629,5816.428253970481,0.9998281027360643,-348737.7479901776,2.2381233289526072
chest_xray_split/train\PNEUMONIA\person1387_virus_2382.jpeg,PNEUMONIA,119.64038742690059,4736.1577017274,140.0,0,255,6.9598207,0.0010128116343490305,4736.1577017274,0.9997889029534238,-217100.51866499142,2.059199238844431
chest_xray_split/train\PNEUMONIA\person1389_bacteria_3531.jpeg,PNEUMONIA,165.8043234767025,4099.486958132248,193.0,0,255,6.9645605,0.0031642025089605734,4099.486958132248,0.9997561265258955,-412048.03480186133,4.188669012317715
chest_xray_split/train\PNEUMONIA\person1389_virus_2387.jpeg,PNEUMONIA,118.620490616483,4785.303223672082,139.0,0,255,7.169422,0.003723412134139116,4785.303223672082,0.9997910704873326,-184181.2192033653,1.9323520599192185
chest_xray_split/train\PNEUMONIA\person138_bacteria_657.jpeg,PNEUMONIA,101.29725037537537,2703.2863467800166,96.0,0,255,7.5106096,0.008067094872650428,2703.2863467800166,0.9996302166739145,12203.216102018012,1.7931622756085484
chest_xray_split/train\PNEUMONIA\person138_bacteria_658.jpeg,PNEUMONIA,124.83112199858758,2736.3038751712043,133.0,0,255,7.5213504,0.005125353107344632,2736.3038751712043,0.9996346770232306,-70132.60155941451,2.3506228384868644
chest_xray_split/train\PNEUMONIA\person138_virus_282.jpeg,PNEUMONIA,128.8723625208565,3630.3726347376005,150.0,0,255,7.3266873,0.0024397768353726364,3630.3726347376005,0.9997246220367378,-188067.76559026545,2.5689972707566477
chest_xray_split/train\PNEUMONIA\person1390_bacteria_3535.jpeg,PNEUMONIA,101.88881051525529,4905.925855233372,110.0,0,255,6.936247,0.003020898194271482,4905.925855233372,0.9997962064173166,-74648.10672185048,1.67474584636615
chest_xray_split/train\PNEUMONIA\person1391_bacteria_3536.jpeg,PNEUMONIA,140.6959179357022,4716.699786636242,168.0,0,255,7.156175,0.0030816412859560067,4716.699786636242,0.9997880322942904,-316782.75323435536,2.537861665661124
chest_xray_split/train\PNEUMONIA\person1391_bacteria_3537.jpeg,PNEUMONIA,151.74231151863515,2869.36031713553,172.0,0,255,7.0746775,0.0028436664222241392,2869.36031713553,0.9996516116830245,-195064.20195118757,3.5520947888312695
chest_xray_split/train\PNEUMONIA\person1392_bacteria_3538.jpeg,PNEUMONIA,118.9294123844905,4136.108829357816,130.0,0,255,7.3960357,0.004959883866133866,4136.108829357816,0.9997582853047269,-120215.5737278054,2.1998906138977237
chest_xray_split/train\PNEUMONIA\person1393_virus_2396.jpeg,PNEUMONIA,78.8734229390681,2975.50948003976,85.0,0,255,7.2205477,0.003359094982078853,2975.50948003976,0.9996640360103988,-1199.7717287778414,1.6602091736597013
chest_xray_split/train\PNEUMONIA\person1394_virus_2397.jpeg,PNEUMONIA,104.84819568452382,5220.2314507374995,125.0,0,255,6.626957,0.001351686507936508,5220.2314507374995,0.9998084743016211,-135556.45578636572,1.6082793506722322
chest_xray_split/train\PNEUMONIA\person1395_bacteria_3544.jpeg,PNEUMONIA,182.89017730082992,2911.7934951531456,202.0,0,255,6.745996,0.002613696156513836,2911.7934951531456,0.9996566869564685,-348264.56715427816,7.423283553674981
chest_xray_split/train\PNEUMONIA\person1395_virus_2398.jpeg,PNEUMONIA,122.9745970089513,4069.636783277668,138.0,0,255,7.3241005,0.0027756804453824323,4069.636783277668,0.999754338190008,-171217.5364742927,2.2792483972387334
chest_xray_split/train\PNEUMONIA\person1396_bacteria_3545.jpeg,PNEUMONIA,142.29348412826297,4884.537432970421,159.0,0,255,7.485037,0.00474440058008379,4884.537432970421,0.9997953142282257,-250120.01744643424,2.423653483988025
chest_xray_split/train\PNEUMONIA\person1398_bacteria_3548.jpeg,PNEUMONIA,163.73009583468263,4005.8488977138577,175.0,0,255,7.5947957,0.00273032707253886,4005.8488977138577,0.9997504273244318,-219081.2083225817,3.040048662165903
chest_xray_split/train\PNEUMONIA\person1399_bacteria_3549.jpeg,PNEUMONIA,159.3228356896279,4821.460099512625,173.0,0,255,7.562228,0.0017803968588594918,4821.460099512625,0.9997926369572034,-270699.1837097945,2.7546707694890316
chest_xray_split/train\PNEUMONIA\person1399_virus_2402.jpeg,PNEUMONIA,123.00096948937711,3152.7058627732727,139.0,0,255,7.2813716,0.0018955969338483823,3152.7058627732727,0.9996829127244223,-155161.14092007352,2.7913104431107705
chest_xray_split/train\PNEUMONIA\person139_bacteria_661.jpeg,PNEUMONIA,109.67461134076204,2864.680143967384,115.0,0,255,7.337554,0.006557782171099928,2864.680143967384,0.9996510427019899,-41430.13247875769,1.7447800852042463
chest_xray_split/train\PNEUMONIA\person139_bacteria_662.jpeg,PNEUMONIA,116.79154510309279,3078.3743777415225,122.0,0,255,7.425689,0.006690721649484536,3078.3743777415225,0.9996752587125397,-51318.62780254368,1.8972404861799554
chest_xray_split/train\PNEUMONIA\person139_bacteria_663.jpeg,PNEUMONIA,123.12379253308129,2862.450372478696,131.0,0,255,7.46519,0.007822542533081286,2862.450372478696,0.9996507709686149,-80141.92695068849,2.218567252090377
chest_xray_split/train\PNEUMONIA\person139_bacteria_664.jpeg,PNEUMONIA,113.41881048785305,2857.523102861182,112.0,0,255,7.4586706,0.0069082683191783525,2857.523102861182,0.9996501689984597,-21645.33339983202,1.8785964360409484
chest_xray_split/train\PNEUMONIA\person139_bacteria_666.jpeg,PNEUMONIA,115.85372144322582,4932.554125128448,121.0,0,255,7.2115917,0.00319080012957564,4932.554125128448,0.9997973063688698,-94344.05294274424,1.9584856453242605
chest_xray_split/train\PNEUMONIA\person13_bacteria_49.jpeg,PNEUMONIA,137.76857898331747,2981.893398956964,150.0,0,255,7.277944,0.0014398000579542163,2981.893398956964,0.9996647550326976,-163129.68265159932,3.4391258010985015
chest_xray_split/train\PNEUMONIA\person13_bacteria_50.jpeg,PNEUMONIA,139.83906428510687,3638.9501004647113,153.0,0,253,7.292334,0.0008500112767916234,3638.9501004647113,0.9997252709591068,-206371.24661148194,3.148397774456447
chest_xray_split/train\PNEUMONIA\person1400_bacteria_3550.jpeg,PNEUMONIA,144.75803410987035,3937.601194116921,163.0,0,255,7.4662895,0.006972187459889616,3937.601194116921,0.9997461027530552,-248843.8443577414,2.9902413544070363
chest_xray_split/train\PNEUMONIA\person1400_bacteria_3551.jpeg,PNEUMONIA,172.22871469303757,2705.7940051368187,191.0,0,255,7.018516,0.005082985107452557,2705.7940051368187,0.9996305592527166,-259051.0214414475,5.9476578124915145
chest_xray_split/train\PNEUMONIA\person1400_bacteria_3553.jpeg,PNEUMONIA,151.46735409997538,3968.2858355626217,174.0,0,255,7.42421,0.005532812115242551,3968.2858355626217,0.9997480655106668,-254656.90146740555,2.860128959571936
chest_xray_split/train\PNEUMONIA\person1402_virus_2405.jpeg,PNEUMONIA,114.896940477743,5248.658206710443,144.0,0,255,6.5969734,0.001567662145713789,5248.658206710443,0.9998095114080529,-229287.7221687825,1.763549901847633
chest_xray_split/train\PNEUMONIA\person1403_bacteria_3557.jpeg,PNEUMONIA,121.90033382522314,3358.017783145111,133.0,0,255,7.3985167,0.0026445076302908147,3358.017783145111,0.9997022939250224,-126475.86121462224,2.5273747090093663
chest_xray_split/train\PNEUMONIA\person1403_bacteria_3559.jpeg,PNEUMONIA,115.29491488528886,4042.997561772617,127.0,0,255,7.2850676,0.026776584867075664,4042.997561772617,0.9997527199300383,-128877.75496023161,2.1587064989249196
chest_xray_split/train\PNEUMONIA\person1403_virus_2406.jpeg,PNEUMONIA,122.19811090225564,4506.458640541587,145.0,0,255,6.8477197,0.002772556390977444,4506.458640541587,0.9997781454962213,-231420.6570710435,2.1897873659868115
chest_xray_split/train\PNEUMONIA\person1404_bacteria_3561.jpeg,PNEUMONIA,179.3226309430512,2290.078955696881,195.0,0,255,6.778564,0.0028282927234729743,2290.078955696881,0.9995635244269896,-243294.88711611525,7.72928943736433
chest_xray_split/train\PNEUMONIA\person1405_bacteria_3564.jpeg,PNEUMONIA,201.83890572075836,544.1697168248118,208.0,0,255,6.220552,0.0025499824044340827,544.1697168248118,0.9981657088258236,-19339.64605137675,6.220970185904095
chest_xray_split/train\PNEUMONIA\person1405_bacteria_3567.jpeg,PNEUMONIA,115.22648178895214,3137.5553121161824,115.0,0,255,7.5398006,0.006958445340501792,3137.5553121161824,0.9996813820689603,-26620.89424997789,1.8901250602422777
chest_xray_split/train\PNEUMONIA\person1405_bacteria_3571.jpeg,PNEUMONIA,111.97302851143331,2912.5483102479893,114.0,0,255,7.5856147,0.004664745145631068,2912.5483102479893,0.9996567758988301,-11826.790448836486,1.8704541233383052
chest_xray_split/train\PNEUMONIA\person1405_bacteria_3573.jpeg,PNEUMONIA,103.7954677941029,4508.609483520888,105.0,0,255,7.5554934,0.0195958905826898,4508.609483520888,0.999778251308976,-24909.398329630825,1.609353719982127
chest_xray_split/train\PNEUMONIA\person1405_virus_2408.jpeg,PNEUMONIA,108.52885535010434,4953.195810330455,123.0,0,255,6.9487686,0.0017692695049849293,4953.195810330455,0.999798150893044,-123356.5482394968,1.7901754168286343
chest_xray_split/train\PNEUMONIA\person1406_bacteria_3575.jpeg,PNEUMONIA,115.49747032866708,2867.166725569722,115.0,0,255,7.6146507,0.005048881618989653,2867.166725569722,0.9996513452334953,-24482.620541228825,2.1160838064764693
chest_xray_split/train\PNEUMONIA\person1407_virus_2410.jpeg,PNEUMONIA,127.01568153888168,4428.452707339151,141.0,0,255,7.3126836,0.001370801187956578,4428.452707339151,0.9997742384745766,-179473.89194887227,2.255745486864467
chest_xray_split/train\PNEUMONIA\person1408_bacteria_3579.jpeg,PNEUMONIA,140.62194845445825,5407.764010042942,166.0,0,255,7.116334,0.002900233105474606,5407.764010042942,0.9998151148768659,-336159.622963372,2.3670795723269906
chest_xray_split/train\PNEUMONIA\person1408_bacteria_3581.jpeg,PNEUMONIA,149.30236150960053,4193.552984499574,167.0,0,255,7.344316,0.0031272661348803483,4193.552984499574,0.9997615955731886,-271014.4805510267,3.0201656347537464
chest_xray_split/train\PNEUMONIA\person1409_bacteria_3583.jpeg,PNEUMONIA,124.66574274084523,4418.462977824432,132.0,0,255,7.6225843,0.003250731058602245,4418.462977824432,0.9997737281644812,-103025.60707555218,2.1636298218278074
chest_xray_split/train\PNEUMONIA\person1409_bacteria_3585.jpeg,PNEUMONIA,138.47327921216257,4224.327438486606,149.0,0,255,7.5223284,0.0025179140127388534,4224.327438486606,0.9997633319512965,-185522.6722093948,2.6262564888578397
chest_xray_split/train\PNEUMONIA\person140_bacteria_668.jpeg,PNEUMONIA,114.4451003019533,5128.82242739509,123.0,0,255,7.053498,0.00276399242949607,5128.82242739509,0.9998050614784131,-121636.15754685836,1.8382758946716853
chest_xray_split/train\PNEUMONIA\person140_virus_284.jpeg,PNEUMONIA,131.2201112248697,2141.0802453586884,143.0,0,255,7.269142,0.0010552401340282948,2141.0802453586884,0.9995331640809597,-63816.81178903963,2.537259360973789
chest_xray_split/train\PNEUMONIA\person140_virus_285.jpeg,PNEUMONIA,135.48546773569595,5791.535431575409,159.0,0,255,6.9235697,0.0010841848769625605,5791.535431575409,0.999827364025337,-327656.71028948046,2.194652795366725
chest_xray_split/train\PNEUMONIA\person1411_bacteria_3593.jpeg,PNEUMONIA,104.61027282534636,5424.995908266472,111.0,0,255,7.1939054,0.0009411196911196911,5424.995908266472,0.9998157020357357,-38816.74069925074,1.55401574650396
chest_xray_split/train\PNEUMONIA\person1411_bacteria_3599.jpeg,PNEUMONIA,180.6868483695106,2723.977248053859,201.0,0,255,6.406411,0.003461100015073862,2723.977248053859,0.999633024458933,-295029.125102409,6.040744528053746
chest_xray_split/train\PNEUMONIA\person1411_bacteria_3601.jpeg,PNEUMONIA,176.9548166105933,3414.606558225029,201.0,0,255,6.9059525,0.004601917185945437,3414.606558225029,0.9997072262326022,-340260.9190219297,4.75746091577218
chest_xray_split/train\PNEUMONIA\person1411_bacteria_3602.jpeg,PNEUMONIA,169.56537935164604,1698.3530795969086,186.0,0,255,6.664681,0.005076294605310585,1698.3530795969086,0.9994115407727762,-139890.59425586317,6.883092925049069
chest_xray_split/train\PNEUMONIA\person1411_bacteria_3603.jpeg,PNEUMONIA,151.9490895210359,2438.1262716153037,170.0,0,255,7.0473156,0.004242340854889011,2438.1262716153037,0.9995900171255432,-150657.55394288912,3.955635598193571
chest_xray_split/train\PNEUMONIA\person1411_bacteria_3604.jpeg,PNEUMONIA,161.25498296148652,2309.696914667296,178.0,0,255,6.973237,0.004111445541053173,2309.696914667296,0.9995672301314584,-171965.5170708759,4.862864958530991
chest_xray_split/train\PNEUMONIA\person1411_bacteria_3607.jpeg,PNEUMONIA,131.67905858921253,3421.3059478622954,155.0,0,255,7.369389,0.010402968636991255,3421.3059478622954,0.9997077993565641,-121000.38967210427,2.0421190111924945
chest_xray_split/train\PNEUMONIA\person1411_bacteria_3609.jpeg,PNEUMONIA,143.48128450283352,2670.549179107445,158.0,0,255,7.23305,0.0037719026836894216,2670.549179107445,0.9996256853484785,-117929.68885359397,2.8740433828047856
chest_xray_split/train\PNEUMONIA\person1411_bacteria_3610.jpeg,PNEUMONIA,139.8938309216251,4823.507266492835,154.0,0,255,7.4512963,0.0020019428691451374,4823.507266492835,0.9997927249468676,-212150.62944293403,2.335979170778722
chest_xray_split/train\PNEUMONIA\person1411_virus_2415.jpeg,PNEUMONIA,127.80554307371096,4587.930018520884,139.0,0,255,7.405512,0.001788307915758896,4587.930018520884,0.9997820842776063,-172310.93847840815,2.1998141331825884
